,Date,Next_Trading_Day,Index_Symbol,Index_Name,Index_Type,Index_Currency,Index_Component_Count,Index_Mcap_Units,Index_Divisor,Internal_Number,ISIN,SEDOL,RIC,CUSIP,Instrument_Name,Country,Currency,Exchange,ICB,Shares,Free_Float,Capfactor,Weightfactor,Close_unadjusted_local,Close_adjusted_local,FX_local_to_Index_Currency,Mcap_Units_local,Mcap_Units_Index_Currency,Weight,Index_Close
98,3/15/2019,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1062408653,381923,HWP,US40434L1052,BYX4D52,HPQ.N,,HP Inc.,US,USD,New York Stock Exchange,9572,,,1,228272,19.94,,0.8829243,4551744,4018845,0.37828,2781.74
99,3/15/2019,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1062408653,381923,RKT,US96145D1054,BYR0914,WRK.N,,WESTROCK,US,USD,New York Stock Exchange,2723,,,1,90901,37.55,,0.8829243,3413333,3013714,0.28367,2781.74
0,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,79087,GB0007908733,790873,SSE.L,,SCOTTISH & SOUTHERN ENERGY,GB,GBP,LSE,7535,,,1,1400918,11.515,,1.0986598,16131571,17723108,2.46594,1974.19
1,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,608625,AU000000FMG4,6086253,FMG.AX,,Fortescue Metals Group Ltd.,AU,AUD,ASX,1757,,,1,3052699,10.35,,0.5467769,31595435,17275654,2.40368,1974.19
2,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,616400,HK0008011667,6574071,0008.HK,,PCCW,HK,HKD,Hong Kong Stock Exchange,6535,,,1,30527361,4.02,,0.120628,122719991,14803468,2.05971,1974.19
3,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,B05NXN,KYG9828G1082,B05NXN7,0868.HK,,XINYI GLASS HOLDINGS,HK,HKD,Hong Kong Stock Exchange,3355,,,1,13157773,8.48,,0.120628,111577915,13459420,1.8727,1974.19
4,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,594176,CH0008038389,B083BH4,SPSN.S,,SWISS PRIME SITE,CH,CHF,SIX Swiss Exchange,8633,,,1,149215,93.5,,0.9486766,13951603,13235559,1.84156,1974.19
5,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,24282,GB00BDR05C01,BDR05C0,NG.L,,NATIONAL GRID,GB,GBP,LSE,7575,,,1,1335742,8.774,,1.0986598,11719800,12876073,1.79154,1974.19
6,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,648631,BMG524401079,6486314,0683.HK,,Kerry Properties Ltd.,HK,HKD,Hong Kong Stock Exchange,8633,,,1,5455978,18.36,,0.120628,100171756,12083519,1.68126,1974.19
7,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,37178,GB0009252882,925288,GSK.L,,GLAXOSMITHKLINE,GB,GBP,LSE,4577,,,1,747149,14.49,,1.0986598,10826189,11894299,1.65494,1974.19
8,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,681075,SG1T75931496,B02PY22,STEL.SI,,Singapore Telecommunications L,SG,SGD,Singapore Exchange,6575,,,1,7340874,2.41,,0.6441432,17691506,11395863,1.58559,1974.19
9,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,656387,SG1M77906915,6563875,AEMN.SI,,Ascendas Real Estate Investmen,SG,SGD,Singapore Exchange,8671,,,1,7044157,2.51,,0.6441432,17680834,11388989,1.58463,1974.19
10,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,407683,IT0000072618,4076836,ISP.MI,,INTESA SANPAOLO,IT,EUR,Milan,8355,,,1,7767625,1.4654,,1,11382678,11382678,1.58375,1974.19
11,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,SBC,US00206R1023,2831811,T.N,,AT&T Inc.,US,USD,New York Stock Exchange,6535,,,1,424744,28.45,,0.9355412,12083967,11305049,1.57295,1974.19
12,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,643532,HK0006000050,6435327,0006.HK,,POWER ASSETS HOLDINGS LTD,HK,HKD,Hong Kong Stock Exchange,7535,,,1,2060304,44.8,,0.120628,92301619,11134160,1.54917,1974.19
13,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,12715,GB0002634946,263494,BAES.L,,BAE SYSTEMS,GB,GBP,LSE,2717,,,1,2129195,4.7,,1.0986598,10007217,10994527,1.52975,1974.19
14,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,524918,PTEDP0AM0009,4103596,EDP.LS,,EDP ENERGIAS DE PORTUGAL,PT,EUR,EURONEXT (PT),7537,,,1,3362657,3.185,,1,10710063,10710063,1.49017,1974.19
15,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,64623,GB00B39J2M42,B39J2M4,UU.L,,UNITED UTILITIES GRP,GB,GBP,LSE,7577,,,1,1171964,8.064,,1.0986598,9450718,10383124,1.44468,1974.19
16,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,662460,AU000000NAB4,6624608,NAB.AX,,National Australia Bank Ltd.,AU,AUD,ASX,8355,,,1,1208710,15.66,,0.5467769,18928399,10349611,1.44001,1974.19
17,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,609128,AU000000BEN6,6091280,BEN.AX,,Bendigo & Adelaide Bank Ltd.,AU,AUD,ASX,8355,,,1,2853295,6.45,,0.5467769,18403753,10062747,1.4001,1974.19
18,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,478511,CH0244767585,BRJL176,UBSG.S,,UBS GROUP,CH,CHF,SIX Swiss Exchange,8355,,,1,1262518,8.262,,0.9486766,10430924,9895573,1.37684,1974.19
19,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,B00D9P,BE0003810273,B00D9P6,PROX.BR,,PROXIMUS,BE,EUR,EURONEXT (BE),6535,,,1,488390,19.32,,1,9435695,9435695,1.31285,1974.19
20,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,615252,NZCENE0001S6,6152529,CEN.NZ,,Contact Energy Ltd.,NZ,NZD,NZX,7537,,,1,3295334,5.3,,0.5372736,17465270,9383629,1.30561,1974.19
21,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,553397,CH0008742519,5533976,SCMN.S,,SWISSCOM,CH,CHF,SIX Swiss Exchange,6535,,,1,18435,518.2,,0.9486766,9553017,9062724,1.26096,1974.19
22,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,STX,IE00B58JVZ52,B58JVZ5,STX.OQ,,Seagate Technology Inc.,US,USD,NASDAQ,9572,,,1,232179,40.73,,0.9355412,9456651,8847086,1.23096,1974.19
23,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,GIS,US3703341046,2367026,GIS.N,,General Mills Inc.,US,USD,New York Stock Exchange,3577,,,1,173741,53.37,,0.9355412,9272557,8674859,1.20699,1974.19
24,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,499187,CH0011075394,5983816,ZURN.S,,ZURICH INSURANCE GROUP,CH,CHF,SIX Swiss Exchange,8532,,,1,32014,284.3,,0.9486766,9101580,8634456,1.20137,1974.19
25,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,556582,FR0000121964,7582556,LOIM.PA,,KLEPIERRE,FR,EUR,EURONEXT (FR),8672,,,1,397655,21.6,,1,8589348,8589348,1.1951,1974.19
26,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,WU,US9598021098,B1F76F9,WU.N,,Western Union Co.,US,USD,New York Stock Exchange,8773,,,1,489924,18.37,,0.9355412,8999904,8419781,1.1715,1974.19
27,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,626551,SG1L01001701,6175203,DBSM.SI,,DBS Group Holdings Ltd.,SG,SGD,Singapore Exchange,8355,,,1,718175,18.16,,0.6441432,13042058,8400953,1.16888,1974.19
28,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,B1FF8P,JP3142500002,B1FF8P7,5019.T,,Idemitsu Kosan Co. Ltd.,JP,JPY,Tokio Stock Exchange,533,,,1,404763,2431,,0.0084025,983978853,8267882,1.15037,1974.19
29,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,649026,SG1U68934629,B1VQ5C0,KPLM.SI,,Keppel Corp. Ltd.,SG,SGD,Singapore Exchange,573,,,1,2467929,5.2,,0.6441432,12833231,8266438,1.15017,1974.19
30,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,DH,US87612E1064,2259101,TGT.N,,Target Corp.,US,USD,New York Stock Exchange,5373,,,1,89693,97.4,,0.9355412,8736098,8172980,1.13716,1974.19
31,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,725147,IT0003153415,7251470,SRG.MI,,SNAM RETE GAS,IT,EUR,Milan,577,,,1,2164734,3.756,,1,8130741,8130741,1.13129,1974.19
32,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,SO,US8425871071,2829601,SO.N,,Southern Co.,US,USD,New York Stock Exchange,7535,,,1,185439,46.36,,0.9355412,8596952,8042803,1.11905,1974.19
33,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,481775,FR0000130809,5966516,SOGN.PA,,GRP SOCIETE GENERALE,FR,EUR,EURONEXT (FR),8355,,,1,542162,14.666,,1,7951348,7951348,1.10633,1974.19
34,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,461785,DE0005552004,4617859,DPWGn.DE,,DEUTSCHE POST,DE,EUR,XETRA (DE),2771,,,1,378109,20.71,,1,7830637,7830637,1.08953,1974.19
35,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,642012,SG1M51904654,6420129,CMLT.SI,,CAPITALAND MALL TRUST MGMT,SG,SGD,Singapore Exchange,8672,,,1,6585208,1.78,,0.6441432,11721670,7550434,1.05054,1974.19
36,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,B1G185,JP3711200000,B1G1854,8304.T,,AOZORA BANK,JP,JPY,Tokio Stock Exchange,8355,,,1,440247,2021,,0.0084025,889739187,7476034,1.04019,1974.19
37,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,647453,JP3726800000,6474535,2914.T,,Japan Tobacco Inc.,JP,JPY,Tokio Stock Exchange,3785,,,1,462730,1905,,0.0084025,881500650,7406809,1.03056,1974.19
38,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,481334,SE0000148884,4813345,SEBa.ST,,SKANDINAVISKA ENSKILDA BK A,SE,SEK,OMX (SE),8355,,,1,1253773,64.82,,0.0905716,81269566,7360715,1.02415,1974.19
39,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,691678,SG1M31001969,6916781,UOBH.SI,,United Overseas Bank Ltd.,SG,SGD,Singapore Exchange,8355,,,1,597714,18.96,,0.6441432,11332657,7299854,1.01568,1974.19
40,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,606558,AU000000ANZ3,6065586,ANZ.AX,,Australia & New Zealand Bankin,AU,AUD,ASX,8355,,,1,810916,16.02,,0.5467769,12990874,7103110,0.98831,1974.19
41,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,BEL,US92343V1044,2090571,VZ.N,,Verizon Communications Inc.,US,USD,New York Stock Exchange,6535,,,1,145788,51.8,,0.9355412,7551818,7065037,0.98301,1974.19
42,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,MO,US02209S1033,2692632,MO.N,,Altria Group Inc.,US,USD,New York Stock Exchange,3785,,,1,216240,34.28,,0.9355412,7412707,6934893,0.9649,1974.19
43,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,405671,IT0000062072,4056719,GASI.MI,,ASSICURAZIONI GENERALI,IT,EUR,Milan,8532,,,1,625622,10.89,,1,6813024,6813024,0.94794,1974.19
44,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,738006,DE0005408116,7380062,ARLG.DE,,AAREAL BANK,DE,EUR,XETRA (DE),8779,,,1,469399,14.485,,1,6799245,6799245,0.94603,1974.19
45,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,685085,AU000000SGP0,6850856,SGP.AX,,Stockland,AU,AUD,ASX,8673,,,1,5775780,2.14,,0.5467769,12360169,6758255,0.94032,1974.19
46,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,698899,BMG988031446,6586537,0551.HK,,Yue Yuen Industrial (Holdings),HK,HKD,Hong Kong Stock Exchange,3765,,,1,4634427,12,,0.120628,55613124,6708500,0.9334,1974.19
47,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,POW,CA7392391016,2697701,POW.TO,,Power Corp. of Canada,CA,CAD,Toronto Stock Exchange,8575,,,1,530468,19.3,,0.6517631,10238032,6672772,0.92843,1974.19
48,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,B04PZ7,SG1Q52922370,B04PZ72,SUNT.SI,,Suntec Real Estate Investment,SG,SGD,Singapore Exchange,8671,,,1,8524492,1.19,,0.6441432,10144145,6534282,0.90916,1974.19
49,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,681182,SG1P66918738,B012899,SPRM.SI,,Singapore Press Holdings Ltd.,SG,SGD,Singapore Exchange,5557,,,1,5552899,1.81,,0.6441432,10050747,6474121,0.90079,1974.19
50,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,557955,FI0009007132,5579550,FORTUM.HE,,FORTUM,FI,EUR,OMX (FI),7535,,,1,496120,12.97,,1,6434676,6434676,0.8953,1974.19
51,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,663376,HK0017000149,6633767,0017.HK,,New World Development Co. Ltd.,HK,HKD,Hong Kong Stock Exchange,8633,,,1,6646265,7.98,,0.120628,53037195,6397770,0.89017,1974.19
52,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,619091,HK0002007356,6097017,0002.HK,,CLP Holdings Ltd.,HK,HKD,Hong Kong Stock Exchange,7535,,,1,759109,69.75,,0.120628,52947853,6386994,0.88867,1974.19
53,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,F,US3453708600,2615468,F.N,,Ford Motor Co.,US,USD,New York Stock Exchange,3353,,,1,1563644,4.33,,0.9355412,6770579,6334155,0.88132,1974.19
54,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,491134,FR0013326246,BFYM460,URW.AS,,UNIBAIL-RODAMCO-WESTFIELD,FR,EUR,EURONEXT (NL),8672,,,1,90960,67.24,,1,6116150,6116150,0.85098,1974.19
55,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,461075,DE0008430026,5294121,MUVGn.DE,,MUENCHENER RUECK,DE,EUR,XETRA (DE),8538,,,1,38889,156.75,,1,6095851,6095851,0.84816,1974.19
56,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,658508,AU000000SUN6,6585084,SUN.AX,,SUNCORP GROUP LTD.,AU,AUD,ASX,8575,,,1,1341759,8.26,,0.5467769,11082929,6059890,0.84315,1974.19
57,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,80341,GB00B03MM408,B03MM40,RDSb.L,,ROYAL DUTCH SHELL B,GB,GBP,LSE,537,,,1,530943,10.336,,1.0986598,5487827,6029255,0.83889,1974.19
58,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,BNS,CA0641491075,2076281,BNS.TO,,Bank of Nova Scotia,CA,CAD,Toronto Stock Exchange,8355,,,1,183438,50.03,,0.6517631,9177403,5981493,0.83225,1974.19
59,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,217052,CA1360691010,2170525,CM.TO,,Canadian Imperial Bank of Comm,CA,CAD,Toronto Stock Exchange,8355,,,1,124619,73.29,,0.6517631,9133327,5952765,0.82825,1974.19
60,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,RKT,US96145D1054,BYR0914,WRK.N,,WESTROCK,US,USD,New York Stock Exchange,2723,,,1,245371,25.52,,0.9355412,6261868,5858235,0.8151,1974.19
61,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,IBM,US4592001014,2005973,IBM.N,,International Business Machine,US,USD,New York Stock Exchange,9533,,,1,65112,95.39,,0.9355412,6211034,5810678,0.80848,1974.19
62,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,DUK,US26441C2044,B7VD3F2,DUK.N,,Duke Energy Corp.,US,USD,New York Stock Exchange,7575,,,1,89545,68.4,,0.9355412,6124878,5730076,0.79727,1974.19
63,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,B0PB4M,HK0823032773,B0PB4M7,0823.HK,,Link Real Estate Investment Tr,HK,HKD,Hong Kong Stock Exchange,8672,,,1,710042,66.75,,0.120628,47395304,5717201,0.79547,1974.19
64,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,PPL,US69351T1060,2680905,PPL.N,,PPL Corp.,US,USD,New York Stock Exchange,7535,,,1,310074,19.67,,0.9355412,6099156,5706011,0.79392,1974.19
65,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,401632,DE0008404005,5231485,ALVG.DE,,ALLIANZ,DE,EUR,XETRA (DE),8532,,,1,42345,134.74,,1,5705565,5705565,0.79386,1974.19
66,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,681042,HK0083000502,6810429,0083.HK,,Sino Land Co. Ltd.,HK,HKD,Hong Kong Stock Exchange,8633,,,1,5438868,8.67,,0.120628,47154986,5688212,0.79144,1974.19
67,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,ED,US2091151041,2216850,ED.N,,Consolidated Edison Inc.,US,USD,New York Stock Exchange,7535,,,1,83508,72.59,,0.9355412,6061846,5671106,0.78906,1974.19
68,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,478165,CH0126881561,B545MG5,SRENH.S,,SWISS REINSURANCE COMPANY,CH,CHF,SIX Swiss Exchange,8538,,,1,105011,56.32,,0.9486766,5914220,5610682,0.78065,1974.19
69,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,SCL.B,CA82028K2002,2801836,SJRb.TO,,Shaw Communications Inc. Cl B,CA,CAD,Toronto Stock Exchange,5553,,,1,446265,19.09,,0.6517631,8519199,5552499,0.77256,1974.19
70,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,774563,FR0000064578,7745638,CVO.PA,,COVIVIO,FR,EUR,EURONEXT (FR),8671,,,1,100915,53.05,,1,5353541,5353541,0.74488,1974.19
71,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,407228,ES0113900J37,5705946,SAN.MC,,BCO SANTANDER,ES,EUR,SIBE,8355,,,1,2512692,2.109,,1,5299267,5299267,0.73732,1974.19
72,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,NA,CA6330671034,2077303,NA.TO,,National Bank of Canada,CA,CAD,Toronto Stock Exchange,8355,,,1,188898,42.96,,0.6517631,8115058,5289095,0.73591,1974.19
73,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,RY,CA7800871021,2754383,RY.TO,,Royal Bank of Canada,CA,CAD,Toronto Stock Exchange,8355,,,1,103023,78.5,,0.6517631,8087306,5271007,0.73339,1974.19
74,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,AEP,US0255371017,2026242,AEP.N,,American Electric Power Co. In,US,USD,New York Stock Exchange,7535,,,1,78602,71.45,,0.9355412,5616113,5254105,0.73104,1974.19
75,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,256612,CA8667961053,2566124,SLF.TO,,Sun Life Financial Inc.,CA,CAD,Toronto Stock Exchange,8575,,,1,220973,36.44,,0.6517631,8052256,5248163,0.73021,1974.19
76,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,ETN,IE00B8KQN827,B8KQN82,ETN.N,,EATON CORP. PLC,US,USD,New York Stock Exchange,2727,,,1,86347,64.93,,0.9355412,5606511,5245122,0.72979,1974.19
77,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,654362,AU000000SYD9,B70DWB2,SYD.AX,,SYDNEY AIRPORT,AU,AUD,ASX,2777,,,1,1969614,4.86,,0.5467769,9572324,5233926,0.72823,1974.19
78,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,656835,BMG668971101,6568353,0659.HK,,NWS HOLDINGS,HK,HKD,Hong Kong Stock Exchange,2357,,,1,4777573,8.98,,0.120628,42902606,5175255,0.72007,1974.19
79,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,AVZ,BMG491BT1088,B28XP76,IVZ.N,,INVESCO Ltd.,US,USD,New York Stock Exchange,8771,,,1,644370,8.55,,0.9355412,5509364,5154237,0.71715,1974.19
80,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,IP,US4601461035,2465254,IP.N,,International Paper Co.,US,USD,New York Stock Exchange,1737,,,1,184510,29.51,,0.9355412,5444890,5093919,0.70875,1974.19
81,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,274642,CA56501R1064,2492519,MFC.TO,,Manulife Financial Corp.,CA,CAD,Toronto Stock Exchange,8575,,,1,564366,13.62,,0.6517631,7686665,5009885,0.69706,1974.19
82,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,624226,SG1B51001017,6242260,JCYC.SI,,Jardine Cycle & Carriage Ltd.,SG,SGD,Singapore Exchange,5379,,,1,396178,18.6,,0.6441432,7368911,4746634,0.66043,1974.19
83,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,HWP,US40434L1052,BYX4D52,HPQ.N,,HP Inc.,US,USD,New York Stock Exchange,9572,,,1,334576,13.95,,0.9355412,4667335,4366484,0.60754,1974.19
84,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,490541,FR0000120271,B15C557,TOTF.PA,,TOTAL,FR,EUR,EURONEXT (FR),537,,,1,173243,25,,1,4331075,4331075,0.60261,1974.19
85,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,479736,FR0010411983,B1LB9P6,SCOR.PA,,SCOR,FR,EUR,EURONEXT (FR),8538,,,1,196029,21.96,,1,4304797,4304797,0.59896,1974.19
86,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,BMO,CA0636711016,2076009,BMO.TO,,Bank of Montreal,CA,CAD,Toronto Stock Exchange,8355,,,1,105000,62.26,,0.6517631,6537300,4260771,0.59283,1974.19
87,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,PFE,US7170811035,2684703,PFE.N,,Pfizer Inc.,US,USD,New York Stock Exchange,4577,,,1,155605,29.01,,0.9355412,4514101,4223128,0.58759,1974.19
88,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,US20RF,NL0009434992,B3SPXZ3,LYB.N,,LYONDELLBASELL INDUSTRIES,US,USD,New York Stock Exchange,1353,,,1,104089,42,,0.9355412,4371738,4089941,0.56906,1974.19
89,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,RCI.B,CA7751092007,2169051,RCIb.TO,,Rogers Communications Inc. Cl,CA,CAD,Toronto Stock Exchange,6575,,,1,108586,54.63,,0.6517631,5932053,3866293,0.53794,1974.19
90,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,VLO,US91913Y1001,2041364,VLO.N,,Valero Energy Corp.,US,USD,New York Stock Exchange,533,,,1,106175,38.66,,0.9355412,4104725,3840140,0.53431,1974.19
91,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,PFG,US74251V1026,2803014,PFG.OQ,,Principal Financial Group Inc.,US,USD,NASDAQ,8575,,,1,159083,25.68,,0.9355412,4085251,3821921,0.53177,1974.19
92,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,DTE,US2333311072,2280220,DTE.N,,DTE Energy Co.,US,USD,New York Stock Exchange,7535,,,1,48412,83,,0.9355412,4018196,3759188,0.52304,1974.19
93,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,PEG,US7445731067,2707677,PEG.N,,Public Service Enterprise Grou,US,USD,New York Stock Exchange,7535,,,1,105035,37.82,,0.9355412,3972424,3716366,0.51708,1974.19
94,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,PRU,US7443201022,2819118,PRU.N,,Prudential Financial Inc.,US,USD,New York Stock Exchange,8575,,,1,85963,42.26,,0.9355412,3632796,3398631,0.47288,1974.19
95,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,HOU,US15189T1079,2440637,CNP.N,,CenterPoint Energy Inc.,US,USD,New York Stock Exchange,7575,,,1,246326,12.48,,0.9355412,3074148,2875993,0.40016,1974.19
96,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,FD,US55616P1049,2345022,M.N,,Macy's Inc.,US,USD,New York Stock Exchange,5373,,,1,506756,6.02,,0.9355412,3050671,2854029,0.3971,1974.19
97,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,554398,FR0000120222,5543986,CNPP.PA,,CNP ASSURANCES,FR,EUR,EURONEXT (FR),8575,,,1,376106,6.74,,1,2534954,2534954,0.35271,1974.19
98,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,KSS,US5002551043,2496113,KSS.N,,Kohl's Corp.,US,USD,New York Stock Exchange,5371,,,1,101557,15.85,,0.9355412,1609678,1505921,0.20953,1974.19
99,3/20/2020,,SDGP,STXG18SD100 EUR P,Price,EUR,100,718716093,364057,OXY,US6745991058,2655408,OXY.N,,Occidental Petroleum Corp.,US,USD,New York Stock Exchange,533,,,1,139084,10.23,,0.9355412,1422829,1331115,0.18521,1974.19
0,3/19/2021,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1347246783,466224,608625,AU000000FMG4,6086253,FMG.AX,,Fortescue Metals Group Ltd.,AU,AUD,ASX,55102010,,,1,4209728,20.01,,0.6503643,84236657,54784514,4.06641,2889.7
